run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260302_002807_btc_focused,2026-03-02T00:28:07.800221,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_002817_btc_v2_core,2026-03-02T00:28:18.007131,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_002821_btc_v2_safe,2026-03-02T00:28:21.935837,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_002824_xau_v2_momentum,2026-03-02T00:28:24.916983,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_002828_btc_v3_exp,2026-03-02T00:28:28.605809,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_002831_xau_v3_exp,2026-03-02T00:28:31.827369,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_002835_xag_v3_exp,2026-03-02T00:28:35.718838,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_002838_xau_scalp_trend,2026-03-02T00:28:38.842049,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_002842_btc_scalp_trend,2026-03-02T00:28:42.685710,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_002846_base,2026-03-02T00:28:46.630746,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_002850_dynamic_on,2026-03-02T00:28:50.436138,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_002854_scalp,2026-03-02T00:28:54.112642,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_002858_btc_focused,2026-03-02T00:28:58.137542,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_002906_btc_v2_core,2026-03-02T00:29:06.184344,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_002925_btc_v2_core,2026-03-02T00:29:25.749151,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_002940_btc_v2_core btc_v2_safe xau_v2_momentum btc_v3_exp xau_v3_exp xag_v3_exp xau_scalp_trend btc_scalp_trend base dynamic_on scalp btc_focused,2026-03-02T00:29:40.229394,btc_v2_core btc_v2_safe xau_v2_momentum btc_v3_exp xau_v3_exp xag_v3_exp xau_scalp_trend btc_scalp_trend base dynamic_on scalp btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003008_btc_v2_core,2026-03-02T00:30:08.747831,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003012_btc_v2_safe,2026-03-02T00:30:12.654972,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_003015_xau_v2_momentum,2026-03-02T00:30:15.755968,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003021_btc_v3_exp,2026-03-02T00:30:21.646325,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003024_xau_v3_exp,2026-03-02T00:30:24.881592,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003028_xag_v3_exp,2026-03-02T00:30:28.731193,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003031_xau_scalp_trend,2026-03-02T00:30:31.965327,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_003035_btc_scalp_trend,2026-03-02T00:30:35.698958,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_003039_base,2026-03-02T00:30:39.730698,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003043_dynamic_on,2026-03-02T00:30:43.832070,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003046_scalp,2026-03-02T00:30:46.960306,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_003050_btc_focused,2026-03-02T00:30:50.912140,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_003141_btc_v2_core,2026-03-02T00:31:41.194283,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003144_btc_v2_safe,2026-03-02T00:31:44.973167,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_003148_xau_v2_momentum,2026-03-02T00:31:48.254272,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003151_btc_v3_exp,2026-03-02T00:31:51.965368,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003155_xau_v3_exp,2026-03-02T00:31:55.225045,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003159_xag_v3_exp,2026-03-02T00:31:59.076244,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003202_xau_scalp_trend,2026-03-02T00:32:02.257419,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_003205_btc_scalp_trend,2026-03-02T00:32:05.996177,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_003209_base,2026-03-02T00:32:10.005434,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003214_dynamic_on,2026-03-02T00:32:14.066424,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003217_scalp,2026-03-02T00:32:17.596255,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_003221_btc_focused,2026-03-02T00:32:21.210925,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_003329_btc_v2_core,2026-03-02T00:33:29.459327,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003405_btc_v2_core,2026-03-02T00:34:05.990054,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003409_btc_v2_safe,2026-03-02T00:34:09.959257,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_003412_xau_v2_momentum,2026-03-02T00:34:13.028669,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003416_btc_v3_exp,2026-03-02T00:34:16.913607,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003419_xau_v3_exp,2026-03-02T00:34:19.977575,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003423_xag_v3_exp,2026-03-02T00:34:23.746739,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003426_xau_scalp_trend,2026-03-02T00:34:27.006391,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_003430_btc_scalp_trend,2026-03-02T00:34:30.704497,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_003434_base,2026-03-02T00:34:34.619535,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003438_dynamic_on,2026-03-02T00:34:38.505572,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003441_scalp,2026-03-02T00:34:41.961116,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_003445_btc_focused,2026-03-02T00:34:45.988456,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_003553_btc_v2_core,2026-03-02T00:35:53.122652,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003556_btc_v2_safe,2026-03-02T00:35:57.004987,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_003600_xau_v2_momentum,2026-03-02T00:36:00.379619,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003604_btc_v3_exp,2026-03-02T00:36:04.251512,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003607_xau_v3_exp,2026-03-02T00:36:07.429520,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003611_xag_v3_exp,2026-03-02T00:36:11.162807,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003614_xau_scalp_trend,2026-03-02T00:36:14.280187,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_003617_btc_scalp_trend,2026-03-02T00:36:17.980420,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_003621_base,2026-03-02T00:36:21.942234,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003625_dynamic_on,2026-03-02T00:36:25.790656,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_003629_scalp,2026-03-02T00:36:29.503856,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_003633_btc_focused,2026-03-02T00:36:33.479368,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_003643_btc_v2_core,2026-03-02T00:36:43.646883,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003704_btc_v2_core,2026-03-02T00:37:04.393811,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003707_btc_v2_safe,2026-03-02T00:37:08.029507,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_003711_xau_v2_momentum,2026-03-02T00:37:11.333293,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003715_btc_v3_exp,2026-03-02T00:37:15.099954,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003718_xau_v3_exp,2026-03-02T00:37:18.344959,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_003722_xag_v3_exp,2026-03-02T00:37:22.207532,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_003725_xau_scalp_trend,2026-03-02T00:37:25.211534,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_003729_btc_scalp_trend,2026-03-02T00:37:29.046638,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_003733_base,2026-03-02T00:37:33.386556,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
